1.310959501274358008e+00,5.053941867127075271e-01,6.505581366119409514e-01,-8.705110182880486380e-02,-3.386303407443180258e-01,-5.390166342012963491e-02,-1.377340012925276413e+00,1.187783592055210224e+00
9.734986095328920230e-01,-1.639973934883392825e+00,9.857143361713467389e-01,-9.064401325226090211e-02,-4.684391514326247674e-01,6.043752733028617125e-02,1.122776268469110494e+00,-8.886001906697844621e-01
-2.788276692782431718e-02,-6.070189133741592524e-01,-1.167518220682896013e-01,9.172277995334998657e-02,-2.308978584043627491e-01,-2.944497427536433079e-02,-1.250929639146907135e+00,2.001366660767165850e+00
6.807592994391067909e-02,7.437684224456075910e-01,-3.506695783362511754e-01,-4.446307547172312913e-01,-7.669111107023368623e-01,-6.043567434742490307e-02,-7.827430695973967012e-01,7.186007180740824341e-01
-3.987686573053580430e-01,-2.891865990636258710e-01,-2.737147113562058975e-01,-7.496120959272241369e-02,-9.090826652657204576e-01,-1.585044051752263483e-01,-9.512902346352202221e-01,9.332269263845951457e-01
-6.253217189268320819e-01,-9.248512276846926339e-01,-2.115225587671166335e-02,-2.111942627689351870e-02,-5.832360588440524962e-01,-5.013145465426308706e-02,-5.486497848226414842e-01,1.222722742245290872e+00
5.944538612205696460e-01,4.259361081350742095e-01,4.226598960910786795e-01,8.337554932825651244e-02,-6.362192468800960121e-01,-3.153002775968331145e-02,-6.001503074730873966e-01,-8.499973629785104179e-02
4.036418611327808881e-01,-5.081236333072586264e-02,3.446810428974123597e-01,6.871108121415916981e-02,1.461658297854806499e-01,2.889595518890907336e-02,1.108730671382624822e+00,-1.223017771060590064e+00
-2.379075615072112626e-01,6.643103438679742734e-01,-3.944150719667701699e-01,-1.274983175717468720e-01,-5.682241555671734279e-01,-6.818131816858107042e-02,1.099366939991633041e+00,-1.223017771060590064e+00
1.834579724797542333e-01,-1.163225463417592698e+00,1.565517649138094824e-01,-8.805686766394216214e-02,1.917570416457203830e+00,-2.380792170134447480e-02,-1.353930684447798738e+00,1.297592349795473998e+00
-7.640749416113595816e-01,-2.037264327771559635e+00,3.416148482614123072e-01,1.157389454798652739e+00,-8.861232837834348564e-01,-7.720523336683557392e-02,1.104048805687130486e+00,-3.894694736685834213e-01
-8.467162768217948443e-01,1.141058815333774401e+00,-4.636571511621487285e-02,-5.704226217138651245e-02,-2.158859551274837363e-01,-9.260016339548839126e-02,1.923375302398773634e+00,-1.133174242000377641e+00
-7.801294685152976305e-01,-1.004309306262326063e+00,-7.044251689612338052e-02,1.384028015717743143e-01,-3.397700953706748322e-02,-4.368215414417551956e-02,1.750146271665452780e+00,-8.336958117996526862e-01
1.381336230686047273e+00,2.670199509798075188e-01,9.456447690102429138e-02,1.092363169270857762e-02,-1.399433856091546191e-01,-6.974513330518136711e-02,8.371824610439094760e-01,-1.267939535590699940e+00
6.381432295165324620e-01,-1.957806249193926096e+00,6.222864778350553072e-01,4.027603169756437118e-02,3.501767738734906654e+00,4.382703386940308560e-02,-4.971492621721956273e-01,7.735050969442142099e-01
-1.163543153657216056e+00,1.875618724021741734e-01,-5.967362793775127239e-01,-2.398630026469518450e-02,-7.148109758002273439e-01,-1.456064140768389276e-02,4.626332054042992525e-01,-5.505189327778493152e-02
-3.437621634869472698e-01,-1.302704419083592080e-01,-4.384881078813766125e-02,-2.490880488298600204e-01,-6.476989376212388683e-01,-1.091781321162295718e-02,-7.125150841649707800e-01,1.177800977715188324e+00
4.277499703852517543e-01,-9.248512276846926339e-01,-7.807562408064275261e-02,-4.354602977741364733e-01,4.991303818666817382e-02,-3.479093062250532276e-02,1.230459179465496433e+00,-1.517504894091300294e+00
1.355575807335781813e-01,-1.719432013461026143e+00,-1.149840730366745861e-01,4.293164150611364013e-03,1.305614594640900794e+00,-1.152638224863065664e-01,-1.180701653714481214e+00,1.127887906015063946e+00
3.618474533894138201e-01,-2.891865990636258710e-01,-6.173421733341871720e-01,3.465537549414617335e-01,8.788432294583273241e-02,-1.700515816717170503e-01,1.015093357472721447e+00,-1.407696136351036742e+00
4.957579991061961122e-01,1.875618724021741734e-01,-3.009837804725354893e-01,-2.222053548277009606e-03,9.406569488337114537e-02,-1.257176584841466493e-01,-7.452881440334366836e-01,5.389136599536502592e-01
-3.157588575430290700e-01,1.379433051066674354e+00,-4.468418528986772831e-01,-1.943858666318850625e-01,-3.951457413160978094e-01,-8.115550966343866579e-02,-1.353930684447798738e+00,1.222722742245290872e+00
1.199999033361238254e+00,-7.659350705294259987e-01,1.137588348606263094e-01,-3.709459283800987245e-02,6.804129758155866847e-01,2.988673180435015304e-03,8.278187296529178063e-01,-1.143156856340399541e+00
-1.490549667077111784e-01,8.232265010232409086e-01,-7.120613271713126524e-01,-1.264201784711165288e-01,-1.973418393148684835e-01,-8.291094620708784613e-02,-6.844238899919991015e-01,6.237658818438552855e-01
-9.846799326094072269e-01,1.875618724021741734e-01,-6.202722993451310618e-01,-2.164045160973271029e-02,8.517252837987941971e-01,2.000890930243827415e-02,-7.874249352928909262e-01,6.387398033538848052e-01
-3.135480702316671420e-01,8.232265010232409086e-01,-1.022359865844608973e-01,4.043895783742311976e-03,-3.342150750746477050e-01,5.930835177975950917e-02,-6.656964272100190927e-01,6.087919603338187713e-01
2.732054097624248556e-01,2.864571524690748272e-02,3.406228087904617507e-01,-8.604047722151682287e-02,2.221083993038097670e-01,-4.492845847684837773e-02,-6.656964272100190927e-01,1.945134652228155958e-01
-3.020203935367082870e-01,-8.453931491070593163e-01,3.939296442089854772e-02,-8.644207030406104997e-02,-3.068404279226918940e-01,-6.534851186507865950e-03,5.515886536187084577e-01,-1.073278555960231140e+00
-6.350070728623227190e-01,-1.481057777728125968e+00,-4.011719802294845261e-01,-1.228396027957802672e-01,4.781938081446870381e-01,2.105206555018086789e-02,-8.014705323793767100e-01,1.337522807155569149e+00
-2.492773248227869998e-01,-5.275608347965259348e-01,-3.042104919704778365e-01,1.987683976970806288e-01,-6.432836719515685475e-01,-1.719068458354130330e-02,-8.108342637703683797e-01,6.087919603338187713e-01
2.040098211678786022e+00,-5.081236333072586264e-02,7.489760525561879323e-01,-1.498928412316548053e-01,-4.922815860488443662e-01,-2.778832002325198544e-02,-6.282415016460590751e-01,5.239397384436137450e-01
-3.027573226404954854e-01,-7.659350705294259987e-01,2.040774204894162808e-02,-2.965236894442003224e-01,8.967609936294312911e-01,3.677729263627425860e-02,8.044094011754436835e-01,-5.142521529188837093e-01
1.101829549178141132e+00,-5.275608347965259348e-01,3.644574219063541065e-01,-1.375378189538539464e-01,5.344525072240441377e-02,-7.033621123732425318e-02,-8.155161294658626048e-01,8.583573188344192362e-01
-5.400484940600134287e-01,-1.004309306262326063e+00,2.828898723530942280e-02,-1.357923654408353942e-01,-5.252112534968272906e-02,-2.995043819112815434e-02,2.138741124391549064e+00,-1.402704829181022239e+00
-1.099219770455208245e+00,-2.097285204859925534e-01,-5.151849208150014459e-01,-2.664515463528781616e-02,1.038049495058880778e+00,1.339089556764935240e-01,-8.061523980748742657e-01,6.786702607139871724e-01
-9.867328065413862870e-01,-1.242683541995226015e+00,-1.748960448007722546e-01,-4.599903075329125901e-02,4.179952545596264279e+00,-1.121747193525565317e-01,-8.904259805937859706e-01,1.287609735455451876e+00
-1.682151234061815825e-01,-9.248512276846926339e-01,3.253170569529423850e-01,1.250029686812606233e-01,-2.644538774938570147e-01,-4.214740088198390237e-03,1.413051941589805738e+00,-5.941130676390812271e-01
1.617185639180284129e-01,-1.481057777728125968e+00,1.571677864075254338e-01,-8.869043296688995659e-02,5.850432373507081785e-01,7.054089940622260135e-02,-7.499700097289307976e-01,9.631747694046683961e-01
-3.073368106426025426e-01,-6.070189133741592524e-01,2.084899929114018280e-01,-7.536834841502744291e-03,-3.704202535659441575e-01,3.835144486466008501e-02,6.592715646150943964e-01,-3.395564019684661483e-01
1.039749048569788420e-01,5.848522652903408448e-01,2.790259641088859155e-01,-1.518967848194969217e-01,-6.927346474518758512e-01,-4.167181749876600755e-02,9.542291034312870845e-01,-1.282913457100736343e+00
4.600169375725110532e-01,-1.083767384839959380e+00,-1.070675253816065209e-01,-4.709053517533282746e-02,-5.178901269329321266e-01,-8.852214454511639352e-02,-7.967886666838825960e-01,8.034529399642874603e-01
-1.651300361224833022e-02,5.053941867127075271e-01,5.653654355754764854e-02,-2.524466991798919313e-01,-3.969118475839659155e-01,-5.592822461547137386e-02,9.776384319087613184e-01,-1.277922149930721840e+00
-6.791701812964343610e-01,-1.004309306262326063e+00,-6.884137625804424010e-01,6.939152163724245093e-02,1.143759169638545181e-01,-1.073273638728328011e-01,7.856819383934636747e-01,-1.168113392190458288e+00
-9.010911171226738681e-01,4.259361081350742095e-01,-2.579383983035752337e-01,-1.435364929458619598e-01,-3.236184374674390130e-01,-3.492385026589820817e-03,-1.226000065325886929e-01,3.093135301330938169e-01
6.807592994391067909e-02,1.617807286799574307e+00,5.809336133358659060e-01,-1.275871070338309987e-01,-3.598236159587354654e-01,-2.262710715738030370e-02,-7.640156068154166924e-01,6.137832675038261687e-01
-3.074947240219854105e-01,1.856181522532474482e+00,-2.202973967835053504e-01,-1.535861161034464961e-01,-6.786057973089308915e-01,-7.975644659982164542e-02,4.626332054042992525e-01,-1.168113392190458288e+00
-1.322719840075277542e+00,9.026845796008742262e-01,-3.657485663124576680e-01,2.481240939037626311e-02,-8.976029745245777125e-01,-5.842591393916947429e-02,1.038502685950198900e+00,-1.347800450310890241e+00
-6.767488428125617572e-01,-7.659350705294259987e-01,-6.897191889212915816e-01,-8.183258874561336049e-02,5.193697543352564949e+00,-3.116396828699092778e-02,-6.563326958190307536e-01,5.538875814636868844e-01
-1.107325990596868870e+00,6.643103438679742734e-01,-6.943452019329587888e-01,-1.643019828134219956e-02,8.393625399237173434e-01,6.747420032143777724e-02,-7.452881440334366836e-01,6.287571890138627939e-01
-7.103843926211401705e-01,1.379433051066674354e+00,-7.049823693035141003e-01,-4.462223366245253453e-02,2.408547958924541099e+00,1.070327746080648040e-01,-7.125150841649707800e-01,6.836615678839946808e-01
-5.080973536315200878e-01,6.643103438679742734e-01,-7.931910942445815627e-01,-1.475403857154916898e-01,9.877154664246393656e-01,1.139561396464580795e-01,-7.686974725109109174e-01,6.886528750540091837e-01
2.076944666868151934e+00,1.856181522532474482e+00,4.580131671194155318e-01,-1.165318529014057886e-01,-3.924965819142956502e-01,-5.095461940593371680e-02,-7.406062783379424586e-01,5.738528101437310180e-01
-2.381181126797219105e-01,2.864571524690748272e-02,6.939989658605405509e-01,7.941363552354216981e-01,-5.037612767899871669e-01,-3.431315018384715337e-02,-5.814228446911073878e-01,1.217731435075283475e+00
-6.681162447396246096e-01,5.848522652903408448e-01,-6.573539810987877319e-01,-1.692928608994853923e-01,-7.987010235239629941e-01,-1.306437286092346217e-01,-5.626953819091273790e-01,-7.501712195782900272e-02
-1.035317489598221785e+00,8.232265010232409086e-01,-6.675749479177343071e-01,-2.039993181034029934e-01,-4.613747263611522875e-01,4.397241236165546491e-02,-8.061523980748742657e-01,6.537137248639214304e-01
-1.751633120990334080e-01,-2.097285204859925534e-01,1.149612359081933904e-01,-6.022138557446832241e-02,1.046623324905798652e-01,2.265903632031383494e-03,1.118094402773616380e+00,-8.736262691597478369e-01
5.615552405157784310e-01,-1.401599699150492651e+00,5.895511390076654118e-02,3.002869646201521484e-02,2.662610560005127525e-01,1.170650920931011300e-02,-1.105791802586557848e+00,1.222722742245290872e+00
-3.181275582337739216e-01,-7.659350705294259987e-01,-7.372689097222747678e-01,-7.656942733380923960e-02,3.483849974563802965e-01,-1.162943587915920840e-01,-7.452881440334366836e-01,5.538875814636868844e-01
1.068699834790002717e-01,5.848522652903408448e-01,-3.662494498952528765e-01,1.637701346905667821e-01,-2.900624183779447196e-01,6.126689070955241082e-03,-8.201979951613567188e-01,6.087919603338187713e-01
-2.883345673235150342e-01,-1.560515856305759508e+00,-3.754879693112541106e-01,-1.066076597342558163e-01,-4.993460111203168461e-01,-1.364179248591070315e-01,5.656342507051943524e-01,-1.249301936579462757e-01
8.603273543084098973e-01,1.875618724021741734e-01,-3.372925858516622605e-02,-2.039993181034029934e-01,-8.216604050062485953e-01,-4.612376676999881825e-02,-7.125150841649707800e-01,6.686876463739580556e-01
7.772649167529531722e-01,9.821426581785076548e-01,2.668318619007655212e-01,-2.443207053262982653e-01,-4.675560982986907144e-01,-2.090854988490709054e-02,-6.563326958190307536e-01,6.636963392039505472e-01
-4.114543654491256697e-01,-8.453931491070593163e-01,-5.787420333306748654e-01,-3.179146240470048790e-02,1.216426228113560715e+00,-1.405511280838568355e-01,1.380278881721340056e+00,-9.185480336898577125e-01
-1.451261330893037771e+00,-8.453931491070593163e-01,-4.036869384589319432e-01,-1.426576728127579297e-01,-1.902774142433960036e-01,4.301900564472806859e-02,-1.272818722280828763e-01,2.893483014530497388e-01
-5.624721939323992226e-01,6.643103438679742734e-01,-1.804685985141058213e-01,-7.211478072851636167e-02,-4.295848135395261558e-01,-6.962923429497135108e-02,-6.750601586010107624e-01,5.788441173137455209e-01
2.009831480630378309e+00,-1.401599699150492651e+00,5.596706203383822187e-01,-2.922566510995248668e-01,-5.814699525761843901e-01,-1.485734174279999993e-02,1.164913059728564848e+00,-8.636436548197258256e-01
3.193161165422598313e-01,-5.081236333072586264e-02,5.735766196343411449e-02,-1.119199320089365596e-01,-3.960287944500318624e-01,4.641647326358768616e-02,-6.188777702550674054e-01,5.588788886336943929e-01
-1.128401650358770714e-01,1.875618724021741734e-01,-1.035361824899253685e-01,-8.937374487881030727e-02,-5.267206582722726571e-01,-9.857129738304606925e-02,7.810000726979661190e-01,-1.168113392190458288e+00
5.051801640760482659e-01,3.464780295574408364e-01,1.316186473441157689e-01,-1.561401870147844928e-01,2.547813652593699518e-01,4.461529686441362968e-02,8.418643267394037011e-01,-1.168113392190458288e+00
-7.771817521001482820e-01,-1.004309306262326063e+00,-8.612518629163581352e-01,-1.362421245896999478e-01,-5.514461460224263645e-01,5.812329197474598586e-02,-7.312425469469507888e-01,6.587050320339360443e-01
3.786389093971394004e-01,6.643103438679742734e-01,-1.676212824512292865e-01,-3.426664888289980837e-01,-4.799188421737675125e-01,-5.302001460103467068e-02,1.104048805687130486e+00,-1.228009078230604567e+00
3.380551708957091339e-01,-1.004309306262326063e+00,3.014241784327588158e-01,-1.066864555743602394e-01,-1.999909987166706704e-01,-1.545003911211860134e-02,1.553507912454660911e+00,-8.087392759495940497e-01
-6.181103412683418563e-01,1.875618724021741734e-01,-7.308922183966414243e-01,-3.349743069446697308e-01,-7.050973913269527049e-01,1.206920042668850057e-01,-7.499700097289307976e-01,6.886528750540091837e-01
-8.574543866198388598e-01,-1.083767384839959380e+00,2.055809885926536573e+00,2.692077461802270921e+00,-7.527822605593919025e-01,-1.417183082710640925e-02,1.445825001458271641e+00,-1.798345725280851848e-01
5.489221701651386676e-01,1.856181522532474482e+00,7.112897845421976006e-01,-4.105876843409876908e-01,-9.788438628465111480e-01,-8.221534310733225048e-02,9.823202976042554324e-01,-1.287904764270751068e+00
-9.695202481886394663e-01,-8.453931491070593163e-01,-4.366191865323468257e-01,-4.367919534697508599e-01,-6.335700874782939085e-01,-5.306113289209192507e-02,1.909329705312287961e+00,-1.118200320490341015e+00
1.804491449639353373e+00,6.643103438679742734e-01,1.510709744788971021e+00,5.224466582566281714e-01,-4.454797699503392217e-01,-5.336727317387061909e-02,-9.653358317217060058e-01,8.234181686443314829e-01
-2.045352006642709997e-01,3.464780295574408364e-01,-1.222194501145185686e-01,-2.406382525084463028e-02,-2.706352494313954415e-01,-1.725262631956309481e-02,-8.576529207253200671e-01,8.034529399642874603e-01
-1.231919646930053958e+00,9.026845796008742262e-01,-1.937402509343868762e-01,1.429720822385807111e-01,-1.796807766361873115e-01,9.917543029016155642e-02,-7.827430695973967012e-01,6.537137248639214304e-01
4.080107979623772696e-01,-1.560515856305759508e+00,-8.657890062540883613e-02,-1.799862017677194004e-01,8.084556802360253203e-01,2.497247359667135319e-02,9.261379092583154060e-01,-1.208043849550553439e+00
-1.002597324783647825e-01,-1.798890092038659461e+00,-4.966541151364344264e-01,-1.726015013896191677e-02,8.932287810936949679e-01,-3.609339414598514845e-02,7.856819383934636747e-01,-1.148148163510414044e+00
-1.132697406884403790e+00,-9.248512276846926339e-01,-3.575564905286979234e-01,-1.685770922377262115e-01,-7.112787632644911318e-01,-1.525010032075155841e-01,1.342823956157379817e+00,-9.484958767099308519e-01
2.713630870029561937e-01,3.464780295574408364e-01,8.872713166954113162e-02,-1.340771018383742630e-01,4.667141174035442375e-01,-7.300634259565945416e-02,-1.321157624579333056e+00,1.177800977715188324e+00
-4.472686072867741724e-02,8.232265010232409086e-01,9.478441269105335187e-02,-9.399136275752602299e-02,-1.584875014217698719e-01,-1.136634130856835692e-02,-7.359244126424450139e-01,7.136094109040678202e-01
3.586891858017542400e-01,5.053941867127075271e-01,-4.257546596616409995e-01,-7.010638675834036937e-02,-3.059573747887577855e-01,-3.197409390594411344e-02,-7.686974725109109174e-01,5.738528101437310180e-01
-3.179170070612632459e-01,-9.248512276846926339e-01,3.218654775859942085e-01,-4.861252885464120710e-02,3.386714129831056574e-01,-3.913450699240066111e-02,1.024457088863713006e+00,-6.090869891491178523e-01
1.591361025265434215e+00,7.437684224456075910e-01,-1.483079983272614921e-01,-1.215335843885314987e-01,-5.231884457365364449e-01,-1.112781738340067189e-01,9.963658946907413272e-01,-1.432652672201095267e+00
-2.352230340577002310e-01,-2.891865990636258710e-01,-5.118826298588851076e-01,4.454633537105934238e-02,4.013681854924238679e-01,-8.244771522876510883e-02,8.090912668709377975e-01,-1.213035156720567942e+00
-2.679637413831083559e-01,5.053941867127075271e-01,1.860579057646034040e-01,-2.039993181034029934e-01,-6.362192468800960121e-01,-2.735407483683485047e-02,-6.937876213829907712e-01,1.147853134695115074e+00
4.834407555143224733e-01,-6.864769919517925700e-01,2.620228461749776402e-02,2.041371926205257925e-01,-6.256226092728873756e-01,-1.155788664079048997e-02,3.736777571898933226e-01,-1.023365484260113867e+00
-5.852117205635507524e-01,-2.097285204859925534e-01,-6.764302288202573843e-01,-9.505122201110544067e-02,4.870243394840276241e-01,2.216129620773477915e-01,-8.810622492027943009e-01,7.834877112842362212e-01
7.932668058637637465e-01,9.821426581785076548e-01,2.037134227559106101e-02,-2.039993181034029934e-01,-7.280567728092383062e-01,-7.892689931714849672e-02,-7.359244126424450139e-01,5.688615029737164042e-01
-5.823166419415289896e-01,-3.686446776412592441e-01,3.133110173557031586e-01,1.169197228421545165e-01,-4.898891281394648911e-02,-2.084466630505102738e-02,2.302606423733875030e+00,-2.256218355253079899e+00
-4.273509789736806286e-01,6.643103438679742734e-01,-2.078326632052923950e-01,-1.614177634352782775e-01,7.905379160649213255e-02,3.140883621985002955e-02,-1.363294415838790519e+00,1.267644506775400748e+00
-7.083520611999963301e-02,-4.481027562188925617e-01,-3.112215807981283389e-02,-1.153729089874790947e-01,2.695365670438262459e-02,-1.527616462988577034e-02,1.394324478807825729e+00,-1.647278880511615196e+00
-3.925047599231659134e-01,-5.275608347965259348e-01,-2.887731859687394098e-01,7.634411502382452974e-02,2.229914524377438478e-01,-5.593006402575282331e-03,-7.265606812514566748e-01,9.731573837446904074e-01
1.416393000909072386e+00,-1.639973934883392825e+00,3.401162551229686137e-01,-1.611535800729828327e-01,3.173271972911436478e+00,5.478045610284757588e-02,9.074104464763353972e-01,-1.247974306910648590e+00
-7.214909669710777296e-01,5.848522652903408448e-01,3.139182330179457470e-02,3.515130966972467019e-02,-8.772927524440943259e-01,-1.835729523977547989e-02,9.448653720402954148e-01,-7.039218253793448898e-01
4.589641817099578414e-01,5.848522652903408448e-01,-3.443353531975151260e-01,-4.875771375972303701e-01,-7.042143381930185964e-01,-5.665830618089456178e-02,-8.108342637703683797e-01,6.137832675038261687e-01
5.594497287906721184e-01,-1.242683541995226015e+00,5.215605311425480783e-01,-7.485602977326001606e-02,7.086706761014766043e-01,-4.794113013727306638e-02,-1.124519265368541188e+00,1.227714049415305597e+00
-1.112695045495890600e+00,1.617807286799574307e+00,-9.136015519816865771e-01,1.518696473547231918e-01,-6.989160193894142781e-01,-1.506592871644338583e-01,1.375597016025845720e+00,-9.584784910499528632e-01
-1.132697406884403790e+00,1.299974972489041036e+00,-1.701357988245361108e-01,-1.189125197970245934e-01,-1.031827050882554664e+00,-9.609993552761754432e-02,1.001047760386238883e+00,-6.440261393391985001e-01
1.003133687063767487e+00,-8.453931491070593163e-01,1.378320947155098342e-01,-1.510564213794343691e-01,2.570146682434473639e+00,-4.626048523136924023e-02,-8.763803835073000759e-01,6.337484961838774078e-01
2.627272794017899038e+00,9.821426581785076548e-01,2.808954737006010838e-01,-2.301582346075126406e-01,-7.139279226662933464e-01,-5.017124198135360091e-02,-7.452881440334366836e-01,5.089658169335771198e-01
8.164274348399369607e-01,1.379433051066674354e+00,1.911906392926988052e-01,-8.993701550890667584e-02,-5.788207931743821755e-01,-4.518707276339276740e-02,-8.201979951613567188e-01,8.134355543043094716e-01
-3.228123218221362056e-01,1.081037938245408281e-01,-5.022665645580085547e-01,-1.319133597866949947e-01,-4.772696827719653534e-01,-3.102389972686086725e-02,-8.201979951613567188e-01,6.337484961838774078e-01
-1.397518144109690885e+00,5.848522652903408448e-01,-1.634626389050380102e-01,1.829284739680979988e-01,5.697746325814064677e-02,-2.445839980283686516e-02,-1.272818722280828763e-01,2.793656871130206221e-01
6.619355120102371481e-01,5.053941867127075271e-01,4.623421735666819604e-02,-2.432376928595675891e-01,6.404188832961311972e-02,2.348029778130029336e-03,9.167741778673270669e-01,-1.457609208051154015e+00
1.626660441943265090e-01,-1.798890092038659461e+00,5.517987112196446331e-01,8.368708110921166399e-02,3.765800625781190458e+00,5.666476760070619789e-02,-7.078332184694766660e-01,1.048026991294873422e+00
1.896397036440257811e+00,-2.097285204859925534e-01,8.229522064218106614e-01,-9.256025415460625294e-02,2.671441091344468055e-01,-1.221602979927979490e-02,-5.439679191271473702e-01,-1.199388864879387950e-01
7.941616483469342569e-01,4.259361081350742095e-01,5.614099986608244164e-01,-1.157084144214705207e-01,-1.549552888860336319e-01,-4.386686509048364629e-02,1.094685074296138927e+00,-1.218026463890582667e+00
1.141339989306185271e-01,1.856181522532474482e+00,-3.600554425595250407e-01,-1.426130607070922041e-01,-7.112787632644911318e-01,-7.857939352398338184e-02,1.057230148732178909e+00,-1.362774371820926866e+00
1.230792142340922712e+00,3.464780295574408364e-01,4.447040530059052088e-01,-1.804878685435344909e-01,-2.891793652440106666e-01,-1.170765862883720683e-03,-6.984694870784849963e-01,8.533660116644047333e-01
-7.697598232691473807e-01,1.856181522532474482e+00,5.225061597929835377e-01,3.097769666265899891e-01,-9.258606748104676321e-01,1.998938463330839771e-02,1.019775223168218892e+00,-1.352791757480904966e+00
2.732054097624248556e-01,-2.037264327771559635e+00,6.267055690572903570e-02,2.480314497674858676e-01,8.278828491825745983e-01,-7.709782200877028646e-02,-1.026200085763143477e+00,9.881313052547270326e-01
1.517878666059212289e+00,-1.083767384839959380e+00,7.099785355262467901e-01,-5.607109473858175319e-02,2.777407467416554976e-01,4.977698474180620308e-02,-9.278809061577459882e-01,9.581834622346537822e-01
5.780308697647378313e-01,5.053941867127075271e-01,-1.956366718359977760e-02,-1.410096883124121736e-01,-5.567444648260306828e-01,-1.003651807967221796e-02,-6.469689644280390839e-01,5.439049671236577677e-01
1.032379757531913661e-01,-1.163225463417592698e+00,-2.868315372452353573e-01,-3.506175503893804168e-01,6.300789471813452725e-01,-1.506732777996477347e-02,-1.386703744316264642e+00,1.262653199605386245e+00
8.342190089170876677e-01,5.848522652903408448e-01,3.907066300810112525e-01,-5.720609389483342910e-02,-5.955988027191293499e-01,1.873348900427725117e-02,-7.078332184694766660e-01,7.735050969442142099e-01
-1.769529970653740958e-01,1.856181522532474482e+00,-3.701496738939893949e-01,-4.349216778843364994e-01,-4.066254320572406100e-01,5.496489309462815331e-02,2.265151498169915012e+00,-2.261209662423087519e+00
-1.228445552583627975e+00,8.232265010232409086e-01,-7.306297983259408824e-01,-1.730975018147264954e-01,6.088856719669278883e-01,1.303733269567572128e-01,-8.716985178118026312e-01,6.487224176939139220e-01
-1.293084762544401745e+00,-8.453931491070593163e-01,1.934804620299678535e-01,5.372594150395497703e-01,-5.682241555671734279e-01,-1.025946160806703311e-01,-5.553364145211109500e-03,5.588788886336943929e-01
2.346219073998454807e-01,-1.798890092038659461e+00,-8.388994402970477715e-01,-2.512063113472102760e-01,2.901034906167323513e-01,8.215855961193964385e-02,-7.686974725109109174e-01,6.736789535439725585e-01
9.758146724305090114e-01,1.856181522532474482e+00,2.479892386170119978e-01,-5.247240282161815678e-02,-4.083915383251087161e-01,-4.905592701450768589e-02,9.167741778673270669e-01,-1.397713522011014620e+00
5.512908708558836857e-01,-7.659350705294259987e-01,2.027214489992315849e-01,-1.820185618742550526e-01,-4.587255669593501284e-01,7.238555399672889218e-03,1.122776268469110494e+00,-8.786175763297624508e-01
